travelCode,userCode,name,place,days,price,total,date
43468,425,Hotel K,Salvador (BH),4,263.41,1053.64,10/08/2020
40957,396,Hotel K,Salvador (BH),3,263.41,790.23,01/30/2020
85774,846,Hotel A,Florianopolis (SC),4,313.02,1252.08,01/07/2021
129344,1273,Hotel AF,Sao Paulo (SP),1,139.1,139.1,01/30/2020
38179,366,Hotel K,Salvador (BH),1,263.41,263.41,11/12/2020
89953,888,Hotel BP,Brasilia (DF),4,247.62,990.48,04/16/2020
127521,1258,Hotel K,Salvador (BH),3,263.41,790.23,04/30/2020
21974,215,Hotel A,Florianopolis (SC),1,313.02,313.02,03/26/2020
96940,958,Hotel BD,Natal (RN),3,242.88,728.64,07/01/2021
128356,1265,Hotel AU,Recife (PE),1,312.83,312.83,02/06/2020
112627,1116,Hotel BD,Natal (RN),4,242.88,971.52,10/28/2021
61481,601,Hotel BP,Brasilia (DF),4,247.62,990.48,01/09/2020
79154,770,Hotel BD,Natal (RN),4,242.88,971.52,10/10/2019
94445,933,Hotel AF,Sao Paulo (SP),2,139.1,278.2,04/01/2021
24120,236,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,07/01/2021
83558,817,Hotel K,Salvador (BH),2,263.41,526.82,12/19/2019
70015,678,Hotel K,Salvador (BH),3,263.41,790.23,01/30/2020
94035,930,Hotel Z,Aracaju (SE),2,208.04,416.08,03/26/2020
9186,93,Hotel AF,Sao Paulo (SP),4,139.1,556.4,12/31/2020
7006,67,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,12/23/2021
94071,930,Hotel BP,Brasilia (DF),1,247.62,247.62,12/03/2020
113239,1125,Hotel K,Salvador (BH),3,263.41,790.23,12/12/2019
82184,799,Hotel Z,Aracaju (SE),2,208.04,416.08,01/16/2020
8406,82,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,09/09/2021
90362,891,Hotel K,Salvador (BH),4,263.41,1053.64,07/21/2022
5950,60,Hotel BW,Campo Grande (MS),2,60.39,120.78,01/28/2021
33183,320,Hotel BD,Natal (RN),4,242.88,971.52,01/16/2020
69684,675,Hotel BW,Campo Grande (MS),1,60.39,60.39,01/02/2020
32902,317,Hotel Z,Aracaju (SE),2,208.04,416.08,03/25/2021
72349,703,Hotel BP,Brasilia (DF),2,247.62,495.24,01/02/2020
104868,1040,Hotel K,Salvador (BH),1,263.41,263.41,07/01/2021
83696,820,Hotel BD,Natal (RN),1,242.88,242.88,02/04/2021
124161,1227,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,05/21/2020
66316,643,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,10/10/2019
16344,161,Hotel AU,Recife (PE),1,312.83,312.83,03/03/2022
93194,919,Hotel AF,Sao Paulo (SP),3,139.1,417.3,12/29/2022
128686,1268,Hotel Z,Aracaju (SE),3,208.04,624.12,11/17/2022
53985,522,Hotel Z,Aracaju (SE),3,208.04,624.12,09/10/2020
34534,329,Hotel AF,Sao Paulo (SP),1,139.1,139.1,12/22/2022
63718,619,Hotel K,Salvador (BH),1,263.41,263.41,11/04/2021
15770,156,Hotel A,Florianopolis (SC),1,313.02,313.02,10/21/2021
96518,955,Hotel Z,Aracaju (SE),3,208.04,624.12,06/24/2021
124617,1231,Hotel Z,Aracaju (SE),4,208.04,832.16,12/05/2019
75048,729,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,04/09/2020
66748,648,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,01/09/2020
17474,174,Hotel BD,Natal (RN),3,242.88,728.64,11/10/2022
6711,65,Hotel BW,Campo Grande (MS),1,60.39,60.39,11/28/2019
44747,436,Hotel Z,Aracaju (SE),1,208.04,208.04,01/20/2022
16436,162,Hotel BP,Brasilia (DF),4,247.62,990.48,06/24/2021
22434,219,Hotel K,Salvador (BH),2,263.41,526.82,09/29/2022
122036,1210,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,12/16/2021
28615,273,Hotel BD,Natal (RN),2,242.88,485.76,04/07/2022
26625,256,Hotel AF,Sao Paulo (SP),2,139.1,278.2,05/07/2020
28320,271,Hotel AF,Sao Paulo (SP),4,139.1,556.4,11/05/2020
26290,251,Hotel BW,Campo Grande (MS),3,60.39,181.17,03/16/2023
115399,1147,Hotel AU,Recife (PE),4,312.83,1251.32,06/16/2022
84486,830,Hotel BW,Campo Grande (MS),3,60.39,181.17,10/29/2020
43905,430,Hotel K,Salvador (BH),4,263.41,1053.64,01/13/2022
108944,1080,Hotel AU,Recife (PE),4,312.83,1251.32,03/25/2021
124065,1226,Hotel AF,Sao Paulo (SP),4,139.1,556.4,09/09/2021
131503,1295,Hotel AF,Sao Paulo (SP),1,139.1,139.1,11/21/2019
107273,1064,Hotel BW,Campo Grande (MS),3,60.39,181.17,12/02/2021
31500,301,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,05/13/2021
38847,372,Hotel BW,Campo Grande (MS),2,60.39,120.78,11/26/2020
9165,93,Hotel AU,Recife (PE),1,312.83,312.83,08/06/2020
131700,1296,Hotel Z,Aracaju (SE),1,208.04,208.04,03/12/2020
125627,1240,Hotel AF,Sao Paulo (SP),2,139.1,278.2,04/16/2020
116158,1153,Hotel BP,Brasilia (DF),1,247.62,247.62,10/31/2019
120280,1193,Hotel Z,Aracaju (SE),2,208.04,416.08,09/09/2021
64280,625,Hotel A,Florianopolis (SC),3,313.02,939.06,12/09/2021
5535,55,Hotel AF,Sao Paulo (SP),4,139.1,556.4,05/06/2021
121426,1204,Hotel Z,Aracaju (SE),4,208.04,832.16,06/04/2020
121615,1205,Hotel Z,Aracaju (SE),3,208.04,624.12,08/05/2021
74246,719,Hotel Z,Aracaju (SE),3,208.04,624.12,07/02/2020
36752,351,Hotel AF,Sao Paulo (SP),2,139.1,278.2,03/19/2020
115955,1150,Hotel BW,Campo Grande (MS),1,60.39,60.39,09/22/2022
45516,445,Hotel AU,Recife (PE),1,312.83,312.83,01/23/2020
12542,121,Hotel AF,Sao Paulo (SP),1,139.1,139.1,04/30/2020
11261,111,Hotel BW,Campo Grande (MS),3,60.39,181.17,11/18/2021
68755,665,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,07/08/2021
92991,918,Hotel AF,Sao Paulo (SP),1,139.1,139.1,10/10/2019
431,4,Hotel AU,Recife (PE),4,312.83,1251.32,11/07/2019
129899,1279,Hotel BP,Brasilia (DF),1,247.62,247.62,04/28/2022
51011,497,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,11/26/2020
124887,1233,Hotel BW,Campo Grande (MS),4,60.39,241.56,01/23/2020
66616,646,Hotel K,Salvador (BH),1,263.41,263.41,03/11/2021
91943,907,Hotel AU,Recife (PE),1,312.83,312.83,05/14/2020
112831,1120,Hotel Z,Aracaju (SE),2,208.04,416.08,11/28/2019
88173,871,Hotel AU,Recife (PE),1,312.83,312.83,10/03/2019
50968,497,Hotel K,Salvador (BH),3,263.41,790.23,01/30/2020
57793,563,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,04/09/2020
25647,247,Hotel A,Florianopolis (SC),4,313.02,1252.08,05/13/2021
34493,329,Hotel A,Florianopolis (SC),4,313.02,1252.08,03/10/2022
34736,331,Hotel BD,Natal (RN),3,242.88,728.64,01/21/2021
8276,81,Hotel K,Salvador (BH),1,263.41,263.41,10/01/2020
83754,820,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,03/17/2022
35036,336,Hotel BW,Campo Grande (MS),4,60.39,241.56,07/02/2020
2783,24,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,10/31/2019
43174,422,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,06/24/2021
132792,1308,Hotel BW,Campo Grande (MS),1,60.39,60.39,01/16/2020
46929,455,Hotel AU,Recife (PE),4,312.83,1251.32,08/26/2021
40810,393,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,12/12/2019
19046,187,Hotel BW,Campo Grande (MS),3,60.39,181.17,04/30/2020
116977,1159,Hotel Z,Aracaju (SE),4,208.04,832.16,10/01/2020
112713,1118,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,10/01/2020
33713,323,Hotel K,Salvador (BH),4,263.41,1053.64,03/31/2022
118907,1178,Hotel BP,Brasilia (DF),4,247.62,990.48,11/12/2020
54809,534,Hotel Z,Aracaju (SE),1,208.04,208.04,04/08/2021
69039,668,Hotel AU,Recife (PE),2,312.83,625.66,12/10/2020
12419,120,Hotel AF,Sao Paulo (SP),4,139.1,556.4,01/21/2021
119622,1186,Hotel Z,Aracaju (SE),4,208.04,832.16,11/25/2021
62536,610,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,01/23/2020
47698,462,Hotel Z,Aracaju (SE),1,208.04,208.04,05/07/2020
67254,652,Hotel K,Salvador (BH),4,263.41,1053.64,01/09/2020
120799,1197,Hotel BP,Brasilia (DF),2,247.62,495.24,07/22/2021
20977,206,Hotel AF,Sao Paulo (SP),2,139.1,278.2,02/11/2021
133269,1314,Hotel BW,Campo Grande (MS),3,60.39,181.17,10/10/2019
99107,981,Hotel K,Salvador (BH),1,263.41,263.41,10/14/2021
79692,775,Hotel AU,Recife (PE),1,312.83,312.83,10/28/2021
125435,1238,Hotel BD,Natal (RN),3,242.88,728.64,05/07/2020
108447,1076,Hotel K,Salvador (BH),2,263.41,526.82,06/24/2021
63451,617,Hotel AF,Sao Paulo (SP),3,139.1,417.3,01/28/2021
7523,72,Hotel BP,Brasilia (DF),2,247.62,495.24,07/16/2020
127972,1261,Hotel BD,Natal (RN),1,242.88,242.88,02/11/2021
7849,75,Hotel A,Florianopolis (SC),3,313.02,939.06,08/19/2021
57700,562,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,02/13/2020
108099,1073,Hotel AU,Recife (PE),2,312.83,625.66,11/07/2019
3870,39,Hotel Z,Aracaju (SE),3,208.04,624.12,11/11/2021
108205,1074,Hotel BW,Campo Grande (MS),1,60.39,60.39,02/20/2020
35864,342,Hotel A,Florianopolis (SC),3,313.02,939.06,12/30/2021
111482,1104,Hotel BD,Natal (RN),3,242.88,728.64,12/09/2021
3150,31,Hotel Z,Aracaju (SE),4,208.04,832.16,02/20/2020
31259,299,Hotel AF,Sao Paulo (SP),3,139.1,417.3,09/24/2020
84160,825,Hotel A,Florianopolis (SC),4,313.02,1252.08,07/16/2020
17817,177,Hotel A,Florianopolis (SC),4,313.02,1252.08,09/10/2020
19069,187,Hotel A,Florianopolis (SC),2,313.02,626.04,10/08/2020
51124,498,Hotel BD,Natal (RN),1,242.88,242.88,12/12/2019
73673,714,Hotel BD,Natal (RN),2,242.88,485.76,06/23/2022
105130,1041,Hotel K,Salvador (BH),1,263.41,263.41,05/04/2023
82425,802,Hotel BW,Campo Grande (MS),3,60.39,181.17,10/01/2020
58614,571,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,09/08/2022
104561,1037,Hotel Z,Aracaju (SE),1,208.04,208.04,08/26/2021
91540,904,Hotel AF,Sao Paulo (SP),2,139.1,278.2,03/18/2021
6653,64,Hotel AF,Sao Paulo (SP),3,139.1,417.3,04/21/2022
37589,357,Hotel K,Salvador (BH),1,263.41,263.41,06/24/2021
13269,129,Hotel BW,Campo Grande (MS),2,60.39,120.78,03/16/2023
89919,887,Hotel BP,Brasilia (DF),3,247.62,742.86,07/01/2021
122334,1213,Hotel BP,Brasilia (DF),3,247.62,742.86,09/24/2020
61281,599,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,09/10/2020
37418,356,Hotel AF,Sao Paulo (SP),3,139.1,417.3,02/06/2020
114240,1137,Hotel Z,Aracaju (SE),2,208.04,416.08,11/14/2019
7388,70,Hotel BW,Campo Grande (MS),2,60.39,120.78,04/08/2021
63717,619,Hotel AU,Recife (PE),3,312.83,938.49,10/28/2021
30382,289,Hotel Z,Aracaju (SE),1,208.04,208.04,10/07/2021
61910,604,Hotel A,Florianopolis (SC),1,313.02,313.02,09/10/2020
125654,1240,Hotel BW,Campo Grande (MS),2,60.39,120.78,10/22/2020
72176,702,Hotel BW,Campo Grande (MS),2,60.39,120.78,11/14/2019
19729,193,Hotel BW,Campo Grande (MS),2,60.39,120.78,01/23/2020
21688,212,Hotel BW,Campo Grande (MS),4,60.39,241.56,10/08/2020
25730,247,Hotel BD,Natal (RN),3,242.88,728.64,12/15/2022
39664,383,Hotel AF,Sao Paulo (SP),4,139.1,556.4,10/28/2021
94768,936,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,08/20/2020
98410,975,Hotel AF,Sao Paulo (SP),2,139.1,278.2,01/30/2020
31462,301,Hotel BD,Natal (RN),1,242.88,242.88,08/20/2020
61712,603,Hotel A,Florianopolis (SC),2,313.02,626.04,02/20/2020
58151,567,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,05/07/2020
46650,454,Hotel BP,Brasilia (DF),2,247.62,495.24,10/24/2019
56529,551,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,12/05/2019
69042,668,Hotel K,Salvador (BH),3,263.41,790.23,12/31/2020
263,3,Hotel BW,Campo Grande (MS),3,60.39,181.17,06/11/2020
80434,782,Hotel BW,Campo Grande (MS),1,60.39,60.39,06/10/2021
64371,626,Hotel AF,Sao Paulo (SP),1,139.1,139.1,01/16/2020
51651,502,Hotel Z,Aracaju (SE),1,208.04,208.04,07/30/2020
71059,689,Hotel K,Salvador (BH),4,263.41,1053.64,12/12/2019
78270,760,Hotel A,Florianopolis (SC),2,313.02,626.04,08/13/2020
102604,1019,Hotel K,Salvador (BH),1,263.41,263.41,12/03/2020
26398,254,Hotel BP,Brasilia (DF),3,247.62,742.86,12/12/2019
73351,712,Hotel BW,Campo Grande (MS),2,60.39,120.78,10/03/2019
19628,191,Hotel BW,Campo Grande (MS),2,60.39,120.78,10/28/2021
121339,1203,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,01/27/2022
17832,177,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,12/24/2020
26943,259,Hotel A,Florianopolis (SC),4,313.02,1252.08,07/22/2021
63418,617,Hotel AU,Recife (PE),3,312.83,938.49,06/11/2020
17334,174,Hotel AF,Sao Paulo (SP),4,139.1,556.4,03/05/2020
121837,1208,Hotel AU,Recife (PE),2,312.83,625.66,01/16/2020
28294,271,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,05/07/2020
6444,63,Hotel K,Salvador (BH),4,263.41,1053.64,12/24/2020
834,8,Hotel BP,Brasilia (DF),2,247.62,495.24,12/19/2019
40514,390,Hotel BD,Natal (RN),1,242.88,242.88,08/12/2021
104356,1035,Hotel BP,Brasilia (DF),2,247.62,495.24,05/14/2020
59969,581,Hotel AF,Sao Paulo (SP),2,139.1,278.2,04/22/2021
95052,939,Hotel Z,Aracaju (SE),2,208.04,416.08,10/24/2019
121652,1205,Hotel BW,Campo Grande (MS),1,60.39,60.39,04/21/2022
89536,882,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,04/06/2023
108555,1077,Hotel K,Salvador (BH),4,263.41,1053.64,08/13/2020
47179,458,Hotel Z,Aracaju (SE),1,208.04,208.04,02/27/2020
92699,915,Hotel BP,Brasilia (DF),4,247.62,990.48,10/24/2019
64137,623,Hotel AF,Sao Paulo (SP),3,139.1,417.3,12/23/2021
4581,46,Hotel Z,Aracaju (SE),3,208.04,624.12,03/05/2020
28115,268,Hotel BD,Natal (RN),3,242.88,728.64,09/16/2021
115371,1147,Hotel K,Salvador (BH),4,263.41,1053.64,12/02/2021
17428,174,Hotel BP,Brasilia (DF),3,247.62,742.86,12/23/2021
7471,71,Hotel A,Florianopolis (SC),1,313.02,313.02,01/09/2020
32721,314,Hotel AF,Sao Paulo (SP),1,139.1,139.1,01/13/2022
75230,731,Hotel AF,Sao Paulo (SP),2,139.1,278.2,07/23/2020
55374,540,Hotel Z,Aracaju (SE),1,208.04,208.04,04/14/2022
133817,1318,Hotel BP,Brasilia (DF),3,247.62,742.86,10/17/2019
67339,652,Hotel BW,Campo Grande (MS),2,60.39,120.78,08/26/2021
108408,1076,Hotel BW,Campo Grande (MS),4,60.39,241.56,09/24/2020
69060,668,Hotel AU,Recife (PE),3,312.83,938.49,05/06/2021
6475,63,Hotel A,Florianopolis (SC),1,313.02,313.02,07/29/2021
6165,61,Hotel BP,Brasilia (DF),2,247.62,495.24,10/21/2021
42988,419,Hotel K,Salvador (BH),2,263.41,526.82,12/10/2020
130801,1287,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,10/24/2019
6889,67,Hotel A,Florianopolis (SC),2,313.02,626.04,09/26/2019
130950,1288,Hotel BP,Brasilia (DF),2,247.62,495.24,09/09/2021
124045,1226,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,04/22/2021
88767,878,Hotel K,Salvador (BH),4,263.41,1053.64,10/03/2019
101154,1004,Hotel BP,Brasilia (DF),4,247.62,990.48,11/26/2020
21345,209,Hotel BD,Natal (RN),3,242.88,728.64,10/15/2020
107799,1070,Hotel AF,Sao Paulo (SP),2,139.1,278.2,10/17/2019
133986,1319,Hotel BD,Natal (RN),4,242.88,971.52,02/17/2022
45454,442,Hotel K,Salvador (BH),2,263.41,526.82,07/07/2022
36435,348,Hotel AF,Sao Paulo (SP),2,139.1,278.2,05/07/2020
2901,25,Hotel BD,Natal (RN),4,242.88,971.52,04/22/2021
128592,1268,Hotel BD,Natal (RN),3,242.88,728.64,01/28/2021
43938,430,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,09/01/2022
63129,615,Hotel AU,Recife (PE),4,312.83,1251.32,05/21/2020
409,3,Hotel K,Salvador (BH),3,263.41,790.23,03/30/2023
75020,729,Hotel BW,Campo Grande (MS),1,60.39,60.39,09/26/2019
96552,955,Hotel AU,Recife (PE),4,312.83,1251.32,02/17/2022
46585,453,Hotel A,Florianopolis (SC),3,313.02,939.06,07/01/2021
54491,532,Hotel K,Salvador (BH),3,263.41,790.23,11/26/2020
127863,1260,Hotel K,Salvador (BH),1,263.41,263.41,10/06/2022
30134,287,Hotel A,Florianopolis (SC),3,313.02,939.06,11/17/2022
35861,342,Hotel BW,Campo Grande (MS),3,60.39,181.17,12/09/2021
14282,143,Hotel BW,Campo Grande (MS),2,60.39,120.78,04/16/2020
118623,1175,Hotel AU,Recife (PE),3,312.83,938.49,09/30/2021
83419,814,Hotel A,Florianopolis (SC),1,313.02,313.02,06/16/2022
43331,423,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,08/27/2020
92407,912,Hotel BP,Brasilia (DF),3,247.62,742.86,11/04/2021
67317,652,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,03/25/2021
46178,450,Hotel K,Salvador (BH),1,263.41,263.41,11/07/2019
35198,337,Hotel Z,Aracaju (SE),2,208.04,416.08,12/30/2021
38573,370,Hotel BW,Campo Grande (MS),4,60.39,241.56,09/10/2020
91354,900,Hotel AF,Sao Paulo (SP),2,139.1,278.2,03/23/2023
22387,219,Hotel AF,Sao Paulo (SP),4,139.1,556.4,11/04/2021
18491,183,Hotel BD,Natal (RN),1,242.88,242.88,10/24/2019
5422,54,Hotel BD,Natal (RN),4,242.88,971.52,01/28/2021
90574,895,Hotel BW,Campo Grande (MS),2,60.39,120.78,04/29/2021
91847,906,Hotel K,Salvador (BH),4,263.41,1053.64,05/06/2021
94278,931,Hotel BD,Natal (RN),3,242.88,728.64,09/09/2021
12593,122,Hotel AU,Recife (PE),4,312.83,1251.32,04/23/2020
57453,559,Hotel BP,Brasilia (DF),3,247.62,742.86,09/10/2020
35080,337,Hotel BW,Campo Grande (MS),1,60.39,60.39,09/26/2019
33793,324,Hotel K,Salvador (BH),3,263.41,790.23,08/06/2020
115837,1150,Hotel AF,Sao Paulo (SP),4,139.1,556.4,06/18/2020
63809,621,Hotel Z,Aracaju (SE),4,208.04,832.16,12/19/2019
118193,1170,Hotel K,Salvador (BH),4,263.41,1053.64,08/18/2022
52959,512,Hotel Z,Aracaju (SE),1,208.04,208.04,09/22/2022
22296,219,Hotel BW,Campo Grande (MS),4,60.39,241.56,02/06/2020
78060,757,Hotel BD,Natal (RN),1,242.88,242.88,11/17/2022
52290,507,Hotel AU,Recife (PE),3,312.83,938.49,11/26/2020
40440,390,Hotel BP,Brasilia (DF),1,247.62,247.62,03/12/2020
26207,251,Hotel BP,Brasilia (DF),1,247.62,247.62,08/12/2021
42859,418,Hotel BW,Campo Grande (MS),2,60.39,120.78,12/12/2019
47661,461,Hotel A,Florianopolis (SC),3,313.02,939.06,03/23/2023
87650,865,Hotel K,Salvador (BH),4,263.41,1053.64,03/04/2021
21020,206,Hotel A,Florianopolis (SC),2,313.02,626.04,12/09/2021
89943,888,Hotel AU,Recife (PE),2,312.83,625.66,02/06/2020
55292,540,Hotel BD,Natal (RN),2,242.88,485.76,09/17/2020
27281,262,Hotel BW,Campo Grande (MS),3,60.39,181.17,12/31/2020
24962,242,Hotel BD,Natal (RN),2,242.88,485.76,02/11/2021
20308,196,Hotel BD,Natal (RN),4,242.88,971.52,11/26/2020
11909,116,Hotel AU,Recife (PE),2,312.83,625.66,11/05/2020
130959,1288,Hotel BP,Brasilia (DF),2,247.62,495.24,11/11/2021
15354,152,Hotel K,Salvador (BH),3,263.41,790.23,09/08/2022
20527,201,Hotel A,Florianopolis (SC),3,313.02,939.06,02/27/2020
100559,1001,Hotel K,Salvador (BH),3,263.41,790.23,10/17/2019
134204,1321,Hotel BD,Natal (RN),2,242.88,485.76,11/21/2019
134062,1320,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,12/17/2020
34169,327,Hotel AF,Sao Paulo (SP),1,139.1,139.1,12/12/2019
129193,1272,Hotel Z,Aracaju (SE),1,208.04,208.04,04/09/2020
26906,259,Hotel AF,Sao Paulo (SP),4,139.1,556.4,11/05/2020
120339,1193,Hotel AF,Sao Paulo (SP),1,139.1,139.1,10/27/2022
116341,1154,Hotel Z,Aracaju (SE),4,208.04,832.16,04/16/2020
132893,1310,Hotel Z,Aracaju (SE),1,208.04,208.04,07/30/2020
78295,760,Hotel BP,Brasilia (DF),4,247.62,990.48,02/04/2021
5169,52,Hotel BW,Campo Grande (MS),3,60.39,181.17,03/05/2020
129593,1277,Hotel BD,Natal (RN),2,242.88,485.76,01/21/2021
64036,623,Hotel A,Florianopolis (SC),3,313.02,939.06,01/16/2020
57579,561,Hotel A,Florianopolis (SC),3,313.02,939.06,02/06/2020
60100,582,Hotel AU,Recife (PE),2,312.83,625.66,09/09/2021
16896,168,Hotel K,Salvador (BH),3,263.41,790.23,10/27/2022
16904,168,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,12/22/2022
49942,487,Hotel A,Florianopolis (SC),4,313.02,1252.08,05/27/2021
15316,152,Hotel BW,Campo Grande (MS),1,60.39,60.39,12/16/2021
132679,1306,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,07/21/2022
55732,543,Hotel K,Salvador (BH),1,263.41,263.41,01/28/2021
7138,68,Hotel BW,Campo Grande (MS),3,60.39,181.17,08/19/2021
26899,259,Hotel AF,Sao Paulo (SP),4,139.1,556.4,09/17/2020
96426,954,Hotel BW,Campo Grande (MS),4,60.39,241.56,10/31/2019
28782,274,Hotel Z,Aracaju (SE),4,208.04,832.16,10/27/2022
197,2,Hotel A,Florianopolis (SC),3,313.02,939.06,09/09/2021
56670,552,Hotel Z,Aracaju (SE),4,208.04,832.16,08/05/2021
1065,9,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,01/14/2021
74496,723,Hotel K,Salvador (BH),2,263.41,526.82,09/24/2020
46999,456,Hotel AU,Recife (PE),3,312.83,938.49,12/12/2019
45001,440,Hotel K,Salvador (BH),4,263.41,1053.64,11/28/2019
99851,992,Hotel Z,Aracaju (SE),2,208.04,416.08,08/13/2020
14699,146,Hotel A,Florianopolis (SC),1,313.02,313.02,12/01/2022
64295,625,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,03/24/2022
34815,331,Hotel BD,Natal (RN),4,242.88,971.52,07/28/2022
17287,173,Hotel K,Salvador (BH),2,263.41,526.82,09/10/2020
75717,737,Hotel AU,Recife (PE),2,312.83,625.66,07/29/2021
34867,332,Hotel BD,Natal (RN),3,242.88,728.64,07/23/2020
78256,760,Hotel BW,Campo Grande (MS),3,60.39,181.17,05/07/2020
79338,772,Hotel K,Salvador (BH),1,263.41,263.41,04/15/2021
54112,524,Hotel A,Florianopolis (SC),4,313.02,1252.08,01/30/2020
88589,875,Hotel A,Florianopolis (SC),1,313.02,313.02,12/10/2020
93184,919,Hotel BP,Brasilia (DF),1,247.62,247.62,10/20/2022
62592,611,Hotel A,Florianopolis (SC),4,313.02,1252.08,01/02/2020
56272,548,Hotel BD,Natal (RN),3,242.88,728.64,02/13/2020
131228,1290,Hotel Z,Aracaju (SE),1,208.04,208.04,03/24/2022
133249,1312,Hotel K,Salvador (BH),1,263.41,263.41,12/30/2021
45506,445,Hotel K,Salvador (BH),3,263.41,790.23,11/14/2019
77394,752,Hotel AF,Sao Paulo (SP),4,139.1,556.4,02/11/2021
123049,1219,Hotel K,Salvador (BH),4,263.41,1053.64,11/11/2021
126008,1246,Hotel AU,Recife (PE),3,312.83,938.49,09/16/2021
73747,715,Hotel Z,Aracaju (SE),3,208.04,624.12,07/30/2020
72100,701,Hotel BD,Natal (RN),1,242.88,242.88,06/18/2020
80524,783,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,03/18/2021
37621,357,Hotel AU,Recife (PE),2,312.83,625.66,02/03/2022
96514,955,Hotel BP,Brasilia (DF),4,247.62,990.48,05/27/2021
33770,324,Hotel BP,Brasilia (DF),3,247.62,742.86,02/27/2020
13837,137,Hotel A,Florianopolis (SC),1,313.02,313.02,07/30/2020
112287,1112,Hotel K,Salvador (BH),1,263.41,263.41,06/03/2021
120929,1198,Hotel K,Salvador (BH),2,263.41,526.82,08/06/2020
60938,589,Hotel AF,Sao Paulo (SP),1,139.1,139.1,05/14/2020
80909,787,Hotel AU,Recife (PE),1,312.83,312.83,07/08/2021
75210,731,Hotel BD,Natal (RN),3,242.88,728.64,03/05/2020
38645,371,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,06/18/2020
20058,195,Hotel Z,Aracaju (SE),3,208.04,624.12,12/05/2019
20565,202,Hotel AU,Recife (PE),3,312.83,938.49,04/16/2020
50459,491,Hotel Z,Aracaju (SE),2,208.04,416.08,08/05/2021
81383,793,Hotel BW,Campo Grande (MS),4,60.39,241.56,07/09/2020
57044,554,Hotel K,Salvador (BH),4,263.41,1053.64,08/12/2021
20630,203,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,11/05/2020
39875,386,Hotel BW,Campo Grande (MS),1,60.39,60.39,10/31/2019
122773,1218,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,10/03/2019
130910,1288,Hotel BW,Campo Grande (MS),2,60.39,120.78,12/03/2020
14225,142,Hotel A,Florianopolis (SC),2,313.02,626.04,02/06/2020
18323,181,Hotel Z,Aracaju (SE),1,208.04,208.04,09/17/2020
47714,462,Hotel BD,Natal (RN),3,242.88,728.64,08/27/2020
26204,251,Hotel Z,Aracaju (SE),1,208.04,208.04,07/22/2021
91440,902,Hotel BD,Natal (RN),4,242.88,971.52,09/17/2020
123924,1225,Hotel AU,Recife (PE),4,312.83,1251.32,06/11/2020
66778,648,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,08/06/2020
73271,711,Hotel A,Florianopolis (SC),1,313.02,313.02,01/21/2021
66427,645,Hotel AF,Sao Paulo (SP),3,139.1,417.3,07/02/2020
133441,1315,Hotel Z,Aracaju (SE),1,208.04,208.04,05/14/2020
126362,1250,Hotel BP,Brasilia (DF),1,247.62,247.62,01/30/2020
